PARAGUAY,15,11.03,38.24
PERU,7,5.15,43.38
URUGUAY,8,5.88,49.26
VENEZUELA,1,0.74,50
COREA DEMOCRATICA,1,0.74,50.74
CHINA,5,3.68,54.41
INDIA,3,2.21,56.62
JAPON,2,1.47,58.09
AUSTRIA,1,0.74,58.82
DINAMARCA,7,5.15,63.97
ESPA�A,5,3.68,67.65
FRANCIA,3,2.21,69.85
HUNGRIA,2,1.47,71.32
ITALIA,6,4.41,75.74
POLONIA,3,2.21,77.94
REINO UNIDO,27,19.85,97.79
SUECIA,1,0.74,98.53
ALEMANIA,2,1.47,100
Total,136,100,100
,,,
NSA :,505,,
,,,
AREA # 020010603,61,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
ARGELIA,1,0.41,0.41
BOLIVIA,4,1.64,2.05
BRASIL,19,7.79,9.84
CANADA,6,2.46,12.3
COLOMBIA,12,4.92,17.21
CHILE,2,0.82,18.03
ECUADOR,1,0.41,18.44
ESTADOS UNIDOS,41,16.8,35.25
JAMAICA,1,0.41,35.66
MEXICO,3,1.23,36.89
PANAMA,1,0.41,37.3
PARAGUAY,36,14.75,52.05
PERU,13,5.33,57.38
URUGUAY,12,4.92,62.3
CHINA,1,0.41,62.7
INDONESIA,1,0.41,63.11
ISRAEL,1,0.41,63.52
JAPON,2,0.82,64.34
TERRITORIOS AUTONOMOS PALESTINOS,1,0.41,64.75
DINAMARCA,1,0.41,65.16
ESPA�A,15,6.15,71.31
FINLANDIA,1,0.41,71.72
FRANCIA,12,4.92,76.64
GRECIA,2,0.82,77.46
ITALIA,22,9.02,86.48
PAISES BAJOS,3,1.23,87.7
POLONIA,1,0.41,88.11
PORTUGAL,3,1.23,89.34
REINO UNIDO,6,2.46,91.8
RUMANIA,2,0.82,92.62
SUECIA,1,0.41,93.03
SUIZA,5,2.05,95.08
CHIPRE,1,0.41,95.49
TURQUIA,1,0.41,95.9
ALEMANIA,1,0.41,96.31
RUSIA,2,0.82,97.13
UCRANIA,1,0.41,97.54
AUSTRALIA,5,2.05,99.59
SAMOA OCCIDENTAL,1,0.41,100
Total,244,100,100
,,,
NSA :,916,,
,,,
AREA # 020010604,62,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
SUDAFRICA,5,3.38,3.38
ERITREA,1,0.68,4.05
BOLIVIA,2,1.35,5.41
BRASIL,23,15.54,20.95
COLOMBIA,7,4.73,25.68
CHILE,1,0.68,26.35
ECUADOR,7,4.73,31.08
ESTADOS UNIDOS,10,6.76,37.84
GUATEMALA,2,1.35,39.19
MEXICO,4,2.7,41.89
PARAGUAY,17,11.49,53.38
PERU,10,6.76,60.14
URUGUAY,4,2.7,62.84
VENEZUELA,7,4.73,67.57
COREA REPUBLICANA,1,0.68,68.24
CHINA,5,3.38,71.62
ISRAEL,2,1.35,72.97
JAPON,2,1.35,74.32
BULGARIA,3,2.03,76.35
ESPA�A,7,4.73,81.08
FINLANDIA,2,1.35,82.43
FRANCIA,1,0.68,83.11
ITALIA,5,3.38,86.49
NORUEGA,1,0.68,87.16
PAISES BAJOS,3,2.03,89.19
REINO UNIDO,1,0.68,89.86
ALEMANIA,2,1.35,91.22
ESTONIA,1,0.68,91.89
RUSIA,5,3.38,95.27
AUSTRALIA,5,3.38,98.65
NUEVA ZELANDA,2,1.35,100
Total,148,100,100
,,,
NSA :,641,,
,,,
AREA # 020010605,63,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
MARRUECOS,1,2,2
BOLIVIA,2,4,6
BRASIL,2,4,10
COLOMBIA,8,16,26
CHILE,1,2,28
ECUADOR,3,6,34
EL SALVADOR,2,4,38
ESTADOS UNIDOS,2,4,42
MEXICO,3,6,48
PARAGUAY,5,10,58
PERU,4,8,66
URUGUAY,8,16,82
FRANCIA,3,6,88
ITALIA,4,8,96
REINO UNIDO,2,4,100
Total,50,100,100
,,,
NSA :,282,,
,,,
AREA # 020010606,64,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
KENYA,1,1.28,1.28
BOLIVIA,1,1.28,2.56
BRASIL,5,6.41,8.97
COLOMBIA,1,1.28,10.26
CHILE,3,3.85,14.1
ESTADOS UNIDOS,8,10.26,24.36
PARAGUAY,9,11.54,35.9
PERU,3,3.85,39.74
URUGUAY,12,15.38,55.13
VENEZUELA,5,6.41,61.54
IRAN,1,1.28,62.82
BELGICA,4,5.13,67.95
BULGARIA,1,1.28,69.23
ESPA�A,6,7.69,76.92
FRANCIA,1,1.28,78.21
ITALIA,11,14.1,92.31
SUIZA,2,2.56,94.87
ALEMANIA,3,3.85,98.72
LETONIA,1,1.28,100
Total,78,100,100
,,,
NSA :,491,,
,,,
AREA # 020010607,65,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,3,4.29,4.29
BRASIL,4,5.71,10
COLOMBIA,7,10,20
CUBA,2,2.86,22.86
CHILE,4,5.71,28.57
ESTADOS UNIDOS,6,8.57,37.14
PARAGUAY,11,15.71,52.86
PERU,5,7.14,60
URUGUAY,4,5.71,65.71
VENEZUELA,2,2.86,68.57
LIBANO,1,1.43,70
BELGICA,1,1.43,71.43
DINAMARCA,1,1.43,72.86
ESPA�A,4,5.71,78.57
FRANCIA,1,1.43,80
ITALIA,4,5.71,85.71
POLONIA,3,4.29,90
PORTUGAL,1,1.43,91.43
REINO UNIDO,1,1.43,92.86
SUECIA,1,1.43,94.29
SUIZA,1,1.43,95.71
TURQUIA,1,1.43,97.14
ESTONIA,1,1.43,98.57
UCRANIA,1,1.43,100
Total,70,100,100
,,,
NSA :,428,,
,,,
AREA # 020010608,66,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
MARRUECOS,1,0.52,0.52
BOLIVIA,4,2.08,2.6
BRASIL,25,13.02,15.63
CANADA,1,0.52,16.15
COLOMBIA,26,13.54,29.69
CHILE,8,4.17,33.85
REPUBLICA DOMINICANA,4,2.08,35.94
ECUADOR,9,4.69,40.63
EL SALVADOR,1,0.52,41.15
ESTADOS UNIDOS,12,6.25,47.4
MEXICO,1,0.52,47.92
NICARAGUA,1,0.52,48.44
PARAGUAY,16,8.33,56.77
PERU,9,4.69,61.46
URUGUAY,15,7.81,69.27
VENEZUELA,8,4.17,73.44
COREA DEMOCRATICA,1,0.52,73.96
CHINA,4,2.08,76.04
INDONESIA,1,0.52,76.56
JAPON,1,0.52,77.08
GEORGIA,2,1.04,78.13
BELGICA,2,1.04,79.17
ESPA�A,10,5.21,84.38
FRANCIA,7,3.65,88.02
ITALIA,9,4.69,92.71
POLONIA,2,1.04,93.75
PORTUGAL,1,0.52,94.27
REINO UNIDO,3,1.56,95.83
SUECIA,2,1.04,96.88
SUIZA,2,1.04,97.92
ALEMANIA,1,0.52,98.44
LITUANIA,1,0.52,98.96
ESLOVENIA,1,0.52,99.48
AUSTRALIA,1,0.52,100
Total,192,100,100
,,,
NSA :,538,,
,,,
AREA # 020010609,67,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,3,2.34,2.34
BRASIL,10,7.81,10.16
COLOMBIA,6,4.69,14.84
CUBA,1,0.78,15.63
CHILE,4,3.13,18.75
REPUBLICA DOMINICANA,1,0.78,19.53
ECUADOR,1,0.78,20.31
ESTADOS UNIDOS,5,3.91,24.22
MEXICO,2,1.56,25.78
PANAMA,3,2.34,28.13
PARAGUAY,25,19.53,47.66
PERU,8,6.25,53.91
URUGUAY,15,11.72,65.63
VENEZUELA,2,1.56,67.19
COREA DEMOCRATICA,1,0.78,67.97
CHINA,5,3.91,71.88
JAPON,2,1.56,73.44
DINAMARCA,1,0.78,74.22
ESPA�A,12,9.38,83.59
FRANCIA,7,5.47,89.06
IRLANDA,1,0.78,89.84
ITALIA,7,5.47,95.31
REINO UNIDO,1,0.78,96.09
ALEMANIA,4,3.13,99.22
LETONIA,1,0.78,100
Total,128,100,100
,,,
NSA :,918,,
,,,
AREA # 020010610,68,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,1.16,1.16
BRASIL,22,25.58,26.74
COLOMBIA,9,10.47,37.21
COSTA RICA,1,1.16,38.37
CHILE,2,2.33,40.7
ECUADOR,3,3.49,44.19
ESTADOS UNIDOS,6,6.98,51.16
MEXICO,1,1.16,52.33
PARAGUAY,8,9.3,61.63
PERU,1,1.16,62.79
URUGUAY,9,10.47,73.26
VENEZUELA,1,1.16,74.42
JAPON,1,1.16,75.58
DINAMARCA,1,1.16,76.74
ESPA�A,5,5.81,82.56
FRANCIA,5,5.81,88.37
ITALIA,4,4.65,93.02
PAISES BAJOS,2,2.33,95.35
REINO UNIDO,1,1.16,96.51
CHIPRE,1,1.16,97.67
ALEMANIA,1,1.16,98.84
NUEVA ZELANDA,1,1.16,100
Total,86,100,100
,,,
NSA :,329,,
,,,
AREA # 020010701,69,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,4,2.13,2.13
BRASIL,60,31.91,34.04
COLOMBIA,10,5.32,39.36
CHILE,27,14.36,53.72
ESTADOS UNIDOS,11,5.85,59.57
MEXICO,7,3.72,63.3
PANAMA,1,0.53,63.83
PARAGUAY,21,11.17,75
PERU,5,2.66,77.66
URUGUAY,10,5.32,82.98
VENEZUELA,1,0.53,83.51
INDIA,1,0.53,84.04
ISRAEL,1,0.53,84.57
BELGICA,2,1.06,85.64
ESPA�A,13,6.91,92.55
FRANCIA,1,0.53,93.09
IRLANDA,1,0.53,93.62
ITALIA,3,1.6,95.21
PORTUGAL,1,0.53,95.74
REINO UNIDO,2,1.06,96.81
RUMANIA,1,0.53,97.34
CHIPRE,1,0.53,97.87
ALEMANIA,3,1.6,99.47
AUSTRALIA,1,0.53,100
Total,188,100,100
,,,
NSA :,481,,
,,,
AREA # 020010702,70,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
SUDAFRICA,1,0.2,0.2
BOLIVIA,6,1.2,1.41
BRASIL,35,7.03,8.43
CANADA,24,4.82,13.25
COLOMBIA,21,4.22,17.47
CHILE,16,3.21,20.68
REPUBLICA DOMINICANA,1,0.2,20.88
ECUADOR,3,0.6,21.49
ESTADOS UNIDOS,148,29.72,51.2
GUATEMALA,1,0.2,51.41
HONDURAS,1,0.2,51.61
MEXICO,18,3.61,55.22
NICARAGUA,1,0.2,55.42
PANAMA,4,0.8,56.22
PARAGUAY,20,4.02,60.24
PERU,16,3.21,63.45
URUGUAY,4,0.8,64.26
VENEZUELA,25,5.02,69.28
COREA DEMOCRATICA,1,0.2,69.48
CHINA,6,1.2,70.68
INDIA,3,0.6,71.29
IRAQ,1,0.2,71.49
JAPON,11,2.21,73.69
AUSTRIA,1,0.2,73.9
BELGICA,6,1.2,75.1
DINAMARCA,1,0.2,75.3
ESPA�A,14,2.81,78.11
FINLANDIA,4,0.8,78.92
FRANCIA,12,2.41,81.33
GRECIA,5,1,82.33
IRLANDA,7,1.41,83.73
ITALIA,14,2.81,86.55
NORUEGA,6,1.2,87.75
PAISES BAJOS,2,0.4,88.15
POLONIA,1,0.2,88.35
PORTUGAL,1,0.2,88.55
REINO UNIDO,14,2.81,91.37
RUMANIA,1,0.2,91.57
SUECIA,1,0.2,91.77
SUIZA,1,0.2,91.97
TURQUIA,1,0.2,92.17
ALEMANIA,18,3.61,95.78
LITUANIA,6,1.2,96.99
AUSTRALIA,14,2.81,99.8
NUEVA ZELANDA,1,0.2,100
Total,498,100,100
,,,
NSA :,272,,
,,,
AREA # 020010703,71,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BARBADOS,2,4,4
BOLIVIA,2,4,8
BRASIL,2,4,12
COLOMBIA,4,8,20
CHILE,6,12,32
MEXICO,1,2,34
PARAGUAY,8,16,50
PERU,1,2,52
URUGUAY,1,2,54
VENEZUELA,1,2,56
CHINA,2,4,60
JAPON,10,20,80
AUSTRIA,1,2,82
FRANCIA,2,4,86
HUNGRIA,1,2,88
ITALIA,2,4,92
REINO UNIDO,1,2,94
ALEMANIA,2,4,98
ESLOVAQUIA,1,2,100
Total,50,100,100
,,,
NSA :,211,,
,,,
AREA # 020010704,72,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
ZIMBABWE,1,0.73,0.73
BOLIVIA,1,0.73,1.46
BRASIL,16,11.68,13.14
COLOMBIA,25,18.25,31.39
CUBA,1,0.73,32.12
CHILE,11,8.03,40.15
ESTADOS UNIDOS,5,3.65,43.8
MEXICO,7,5.11,48.91
PANAMA,1,0.73,49.64
PARAGUAY,4,2.92,52.55
PERU,6,4.38,56.93
PUERTO RICO,2,1.46,58.39
URUGUAY,10,7.3,65.69
VENEZUELA,18,13.14,78.83
TAIWAN,1,0.73,79.56
INDIA,1,0.73,80.29
IRAN,1,0.73,81.02
ISRAEL,1,0.73,81.75
JAPON,1,0.73,82.48
LIBANO,2,1.46,83.94
ESPA�A,7,5.11,89.05
FRANCIA,2,1.46,90.51
ITALIA,2,1.46,91.97
PAISES BAJOS,1,0.73,92.7
POLONIA,3,2.19,94.89
REINO UNIDO,1,0.73,95.62
SUIZA,1,0.73,96.35
TURQUIA,1,0.73,97.08
ALEMANIA,3,2.19,99.27
RUSIA,1,0.73,100
Total,137,100,100
,,,
NSA :,423,,
,,,
AREA # 020010705,73,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
ANGOLA,1,0.5,0.5
SUDAFRICA,2,1.01,1.51
BOLIVIA,5,2.51,4.02
BRASIL,32,16.08,20.1
COLOMBIA,25,12.56,32.66
CHILE,2,1.01,33.67
ECUADOR,3,1.51,35.18
ESTADOS UNIDOS,15,7.54,42.71
MEXICO,3,1.51,44.22
PANAMA,1,0.5,44.72
PARAGUAY,11,5.53,50.25
PERU,4,2.01,52.26
URUGUAY,20,10.05,62.31
VENEZUELA,3,1.51,63.82
CHINA,4,2.01,65.83
TAIWAN,1,0.5,66.33
INDONESIA,1,0.5,66.83
ISRAEL,1,0.5,67.34
JAPON,1,0.5,67.84
SINGAPUR,1,0.5,68.34
GEORGIA,1,0.5,68.84
ESPA�A,17,8.54,77.39
FRANCIA,11,5.53,82.91
ISLANDIA,1,0.5,83.42
ITALIA,5,2.51,85.93
NORUEGA,9,4.52,90.45
POLONIA,1,0.5,90.95
REINO UNIDO,3,1.51,92.46
SUECIA,8,4.02,96.48
SUIZA,2,1.01,97.49
AUSTRALIA,5,2.51,100
Total,199,100,100
,,,
NSA :,204,,
,,,
AREA # 020010706,74,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
EGIPTO,1,1.27,1.27
BOLIVIA,2,2.53,3.8
BRASIL,2,2.53,6.33
COLOMBIA,16,20.25,26.58
CUBA,1,1.27,27.85
CHILE,8,10.13,37.97
REPUBLICA DOMINICANA,1,1.27,39.24
ECUADOR,1,1.27,40.51
ESTADOS UNIDOS,1,1.27,41.77
MEXICO,1,1.27,43.04
PARAGUAY,8,10.13,53.16
PERU,1,1.27,54.43
URUGUAY,7,8.86,63.29
VENEZUELA,2,2.53,65.82
INDIA,1,1.27,67.09
ESPA�A,9,11.39,78.48
FRANCIA,8,10.13,88.61
ITALIA,2,2.53,91.14
TURQUIA,1,1.27,92.41
ALEMANIA,4,5.06,97.47
UCRANIA,1,1.27,98.73
MONTENEGRO,1,1.27,100
Total,79,100,100
,,,
NSA :,221,,
,,,
AREA # 020010707,75,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
ARGELIA,3,1.73,1.73
BOLIVIA,3,1.73,3.47
BRASIL,48,27.75,31.21
COLOMBIA,17,9.83,41.04
CHILE,4,2.31,43.35
REPUBLICA DOMINICANA,1,0.58,43.93
ECUADOR,2,1.16,45.09
EL SALVADOR,3,1.73,46.82
ESTADOS UNIDOS,13,7.51,54.34
MEXICO,2,1.16,55.49
PARAGUAY,10,5.78,61.27
PERU,8,4.62,65.9
PUERTO RICO,4,2.31,68.21
URUGUAY,21,12.14,80.35
VENEZUELA,9,5.2,85.55
CHINA,2,1.16,86.71
JAPON,3,1.73,88.44
ESPA�A,7,4.05,92.49
FRANCIA,1,0.58,93.06
ITALIA,2,1.16,94.22
REINO UNIDO,1,0.58,94.8
SUECIA,1,0.58,95.38
ALEMANIA,5,2.89,98.27
CROACIA,3,1.73,100
Total,173,100,100
,,,
NSA :,419,,
,,,
AREA # 020010708,76,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,0.42,0.42
BRASIL,76,32.2,32.63
COLOMBIA,32,13.56,46.19
CHILE,6,2.54,48.73
REPUBLICA DOMINICANA,4,1.69,50.42
ECUADOR,15,6.36,56.78
ESTADOS UNIDOS,11,4.66,61.44
MEXICO,2,0.85,62.29
PARAGUAY,6,2.54,64.83
PERU,6,2.54,67.37
URUGUAY,20,8.47,75.85
VENEZUELA,5,2.12,77.97
CHINA,3,1.27,79.24
JAPON,3,1.27,80.51
BELGICA,6,2.54,83.05
DINAMARCA,5,2.12,85.17
ESPA�A,9,3.81,88.98
FRANCIA,4,1.69,90.68
GRECIA,1,0.42,91.1
ITALIA,7,2.97,94.07
PAISES BAJOS,2,0.85,94.92
REINO UNIDO,6,2.54,97.46
RUMANIA,1,0.42,97.88
SUIZA,1,0.42,98.31
ALEMANIA,2,0.85,99.15
CROACIA,2,0.85,100
Total,236,100,100
,,,
NSA :,361,,
,,,
AREA # 020010709,77,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,1,1.82,1.82
BRASIL,3,5.45,7.27
COLOMBIA,7,12.73,20
CHILE,2,3.64,23.64
REPUBLICA DOMINICANA,2,3.64,27.27
ECUADOR,2,3.64,30.91
ESTADOS UNIDOS,3,5.45,36.36
PARAGUAY,10,18.18,54.55
URUGUAY,7,12.73,67.27
VENEZUELA,1,1.82,69.09
LIBANO,3,5.45,74.55
VIETNAM,2,3.64,78.18
ESPA�A,3,5.45,83.64
FRANCIA,1,1.82,85.45
ITALIA,2,3.64,89.09
POLONIA,1,1.82,90.91
UCRANIA,5,9.09,100
Total,55,100,100
,,,
NSA :,275,,
,,,
AREA # 020010710,78,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
CAMERUN,1,1.82,1.82
BOLIVIA,2,3.64,5.45
BRASIL,5,9.09,14.55
COLOMBIA,13,23.64,38.18
CHILE,1,1.82,40
ECUADOR,1,1.82,41.82
ESTADOS UNIDOS,1,1.82,43.64
PARAGUAY,5,9.09,52.73
PERU,1,1.82,54.55
URUGUAY,15,27.27,81.82
VENEZUELA,2,3.64,85.45
FILIPINAS,2,3.64,89.09
FRANCIA,1,1.82,90.91
ITALIA,2,3.64,94.55
POLONIA,1,1.82,96.36
SUECIA,1,1.82,98.18
SUIZA,1,1.82,100
Total,55,100,100
,,,
NSA :,329,,
,,,
AREA # 020010711,79,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,2,5,5
BRASIL,5,12.5,17.5
CUBA,3,7.5,25
CHILE,1,2.5,27.5
ESTADOS UNIDOS,4,10,37.5
PARAGUAY,6,15,52.5
PERU,3,7.5,60
URUGUAY,4,10,70
CHINA,2,5,75
BELGICA,1,2.5,77.5
ESPA�A,4,10,87.5
FRANCIA,1,2.5,90
ITALIA,2,5,95
ALEMANIA,1,2.5,97.5
UCRANIA,1,2.5,100
Total,40,100,100
,,,
NSA :,173,,
,,,
AREA # 020010712,80,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
SUDAFRICA,1,0.46,0.46
BOLIVIA,4,1.85,2.31
BRASIL,79,36.57,38.89
CANADA,1,0.46,39.35
COLOMBIA,18,8.33,47.69
CHILE,11,5.09,52.78
ECUADOR,5,2.31,55.09
EL SALVADOR,1,0.46,55.56
ESTADOS UNIDOS,3,1.39,56.94
GUATEMALA,1,0.46,57.41
MEXICO,7,3.24,60.65
PARAGUAY,7,3.24,63.89
PERU,6,2.78,66.67
PUERTO RICO,1,0.46,67.13
URUGUAY,20,9.26,76.39
VENEZUELA,9,4.17,80.56
COREA DEMOCRATICA,1,0.46,81.02
BELGICA,1,0.46,81.48
DINAMARCA,1,0.46,81.94
ESPA�A,19,8.8,90.74
FRANCIA,2,0.93,91.67
GRECIA,1,0.46,92.13
HUNGRIA,1,0.46,92.59
ISLANDIA,1,0.46,93.06
ITALIA,4,1.85,94.91
POLONIA,1,0.46,95.37
PORTUGAL,1,0.46,95.83
SUIZA,2,0.93,96.76
ALEMANIA,3,1.39,98.15
RUSIA,1,0.46,98.61
UCRANIA,2,0.93,99.54
ESLOVENIA,1,0.46,100
Total,216,100,100
,,,
NSA :,291,,
,,,
AREA # 020010713,81,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
ARGELIA,2,0.17,0.17
BOTSWANA,3,0.26,0.43
CAMERUN,2,0.17,0.61
COSTA DE MARFIL,1,0.09,0.69
EGIPTO,8,0.69,1.38
SUDAN,2,0.17,1.56
SUDAFRICA,17,1.47,3.03
AFRICA,2,0.17,3.2
BOLIVIA,3,0.26,3.46
BRASIL,133,11.51,14.97
CANADA,18,1.56,16.52
COLOMBIA,37,3.2,19.72
CHILE,70,6.06,25.78
ECUADOR,4,0.35,26.12
EL SALVADOR,6,0.52,26.64
ESTADOS UNIDOS,245,21.19,47.84
GUATEMALA,1,0.09,47.92
MEXICO,27,2.34,50.26
PANAMA,1,0.09,50.35
PARAGUAY,4,0.35,50.69
PERU,16,1.38,52.08
PUERTO RICO,3,0.26,52.34
URUGUAY,13,1.12,53.46
VENEZUELA,19,1.64,55.1
AFGANISTAN,1,0.09,55.19
ARABIA SAUDITA,2,0.17,55.36
COREA DEMOCRATICA,5,0.43,55.8
CHINA,7,0.61,56.4
FILIPINAS,2,0.17,56.57
TAIWAN,1,0.09,56.66
INDIA,5,0.43,57.09
INDONESIA,1,0.09,57.18
IRAN,1,0.09,57.27
ISRAEL,3,0.26,57.53
JAPON,4,0.35,57.87
QATAR,3,0.26,58.13
MALASIA,23,1.99,60.12
EMIRATOS ARABES,8,0.69,60.81
SINGAPUR,7,0.61,61.42
TAILANDIA,2,0.17,61.59
GEORGIA,1,0.09,61.68
AUSTRIA,4,0.35,62.02
BELGICA,11,0.95,62.98
BULGARIA,3,0.26,63.24
DINAMARCA,11,0.95,64.19
ESPA�A,86,7.44,71.63
FINLANDIA,7,0.61,72.23
FRANCIA,52,4.5,76.73
GRECIA,5,0.43,77.16
IRLANDA,4,0.35,77.51
ISLANDIA,2,0.17,77.68
ITALIA,45,3.89,81.57
NORUEGA,2,0.17,81.75
PAISES BAJOS,30,2.6,84.34
POLONIA,4,0.35,84.69
PORTUGAL,5,0.43,85.12
REINO UNIDO,35,3.03,88.15
RUMANIA,1,0.09,88.24
SUECIA,4,0.35,88.58
SUIZA,16,1.38,89.97
TURQUIA,24,2.08,92.04
ALEMANIA,45,3.89,95.93
ESTONIA,1,0.09,96.02
CROACIA,7,0.61,96.63
ESLOVENIA,4,0.35,96.97
REPUBLICA CHECA,1,0.09,97.06
MONTENEGRO,1,0.09,97.15
AUSTRALIA,31,2.68,99.83
NUEVA ZELANDA,2,0.17,100
Total,1156,100,100
,,,
NSA :,269,,
,,,
AREA # 020010801,82,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BRASIL,3,5.77,5.77
COLOMBIA,10,19.23,25
CHILE,5,9.62,34.62
MEXICO,1,1.92,36.54
PARAGUAY,8,15.38,51.92
PERU,4,7.69,59.62
URUGUAY,10,19.23,78.85
ESPA�A,6,11.54,90.38
FRANCIA,1,1.92,92.31
ITALIA,2,3.85,96.15
REINO UNIDO,1,1.92,98.08
ALEMANIA,1,1.92,100
Total,52,100,100
,,,
NSA :,300,,
,,,
AREA # 020010802,83,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BRASIL,35,10.57,10.57
COLOMBIA,11,3.32,13.9
CHILE,27,8.16,22.05
ECUADOR,5,1.51,23.56
ESTADOS UNIDOS,12,3.63,27.19
MEXICO,15,4.53,31.72
PANAMA,2,0.6,32.33
PARAGUAY,26,7.85,40.18
PERU,15,4.53,44.71
URUGUAY,12,3.63,48.34
VENEZUELA,3,0.91,49.24
COREA DEMOCRATICA,3,0.91,50.15
CHINA,8,2.42,52.57
INDIA,3,0.91,53.47
IRAN,1,0.3,53.78
JAPON,1,0.3,54.08
QATAR,1,0.3,54.38
LIBANO,1,0.3,54.68
AUSTRIA,6,1.81,56.5
BELGICA,1,0.3,56.8
ESPA�A,18,5.44,62.24
FINLANDIA,5,1.51,63.75
FRANCIA,4,1.21,64.95
ITALIA,11,3.32,68.28
PAISES BAJOS,1,0.3,68.58
REINO UNIDO,12,3.63,72.21
RUMANIA,1,0.3,72.51
SUECIA,1,0.3,72.81
ALEMANIA,56,16.92,89.73
UCRANIA,2,0.6,90.33
REPUBLICA CHECA,2,0.6,90.94
AUSTRALIA,29,8.76,99.7
NUEVA ZELANDA,1,0.3,100
Total,331,100,100
,,,
NSA :,993,,
,,,
AREA # 020010803,84,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
SUDAFRICA,20,8.66,8.66
BOLIVIA,2,0.87,9.52
BRASIL,13,5.63,15.15
CANADA,33,14.29,29.44
COLOMBIA,27,11.69,41.13
CHILE,7,3.03,44.16
REPUBLICA DOMINICANA,3,1.3,45.45
ECUADOR,11,4.76,50.22
EL SALVADOR,2,0.87,51.08
ESTADOS UNIDOS,5,2.16,53.25
MEXICO,3,1.3,54.55
NICARAGUA,3,1.3,55.84
PANAMA,1,0.43,56.28
PARAGUAY,28,12.12,68.4
PERU,21,9.09,77.49
URUGUAY,6,2.6,80.09
VENEZUELA,6,2.6,82.68
ISRAEL,1,0.43,83.12
VIETNAM,1,0.43,83.55
ESPA�A,14,6.06,89.61
FRANCIA,5,2.16,91.77
ITALIA,8,3.46,95.24
POLONIA,3,1.3,96.54
PORTUGAL,2,0.87,97.4
REINO UNIDO,1,0.43,97.84
ALEMANIA,4,1.73,99.57
MONTENEGRO,1,0.43,100
Total,231,100,100
,,,
NSA :,873,,
,,,
AREA # 020010804,85,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
BOLIVIA,2,1.49,1.49
BRASIL,28,20.9,22.39
COLOMBIA,22,16.42,38.81
COSTA RICA,1,0.75,39.55
CUBA,1,0.75,40.3
CHILE,1,0.75,41.04
REPUBLICA DOMINICANA,1,0.75,41.79
ECUADOR,9,6.72,48.51
ESTADOS UNIDOS,8,5.97,54.48
MEXICO,6,4.48,58.96
PANAMA,1,0.75,59.7
PARAGUAY,20,14.93,74.63
PERU,7,5.22,79.85
URUGUAY,5,3.73,83.58
VENEZUELA,3,2.24,85.82
CHINA,1,0.75,86.57
ESPA�A,6,4.48,91.04
FRANCIA,1,0.75,91.79
ITALIA,7,5.22,97.01
REINO UNIDO,1,0.75,97.76
RUMANIA,1,0.75,98.51
RUSIA,1,0.75,99.25
UCRANIA,1,0.75,100
Total,134,100,100
,,,
NSA :,458,,
,,,
AREA # 020010805,86,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
SUDAFRICA,3,1.16,1.16
BOLIVIA,5,1.94,3.1
BRASIL,136,52.71,55.81
CANADA,2,0.78,56.59
COLOMBIA,14,5.43,62.02
CHILE,9,3.49,65.5
ECUADOR,1,0.39,65.89
ESTADOS UNIDOS,3,1.16,67.05
MEXICO,2,0.78,67.83
PARAGUAY,14,5.43,73.26
PERU,7,2.71,75.97
URUGUAY,6,2.33,78.29
VENEZUELA,3,1.16,79.46
JAPON,8,3.1,82.56
ESPA�A,9,3.49,86.05
FRANCIA,17,6.59,92.64
GRECIA,2,0.78,93.41
REINO UNIDO,10,3.88,97.29
RUMANIA,1,0.39,97.67
SUECIA,2,0.78,98.45
SUIZA,1,0.39,98.84
CHIPRE,1,0.39,99.22
ALEMANIA,1,0.39,99.61
UCRANIA,1,0.39,100
Total,258,100,100
,,,
NSA :,331,,
,,,
AREA # 020010806,87,,
,,,
Pais de nacimiento,Casos,%,Acumulado %
EGIPTO,1,0.49,0.49
